,chr,node_layer_0,node_layer_1,weights_0,layer0_name,weights_1,layer1_name,raw_importance
9569,chr10,9564,999,-0.0061235228,chrchr10:1230815,-1.6549038e-06,ADARB2,1.0133841e-08
9570,chr10,9565,1000,0.0043352945,chrchr10:3146180,0.033804942,PFKP,0.00014655438
9571,chr10,9566,1000,-0.0022749372,chrchr10:3155263,0.033804942,PFKP,-7.690412e-05
9572,chr10,9567,1000,-0.0039627505,chrchr10:3155264,0.033804942,PFKP,-0.00013396055
9573,chr10,9568,1000,-0.00045278657,chrchr10:3155428,0.033804942,PFKP,-1.5306423e-05
9574,chr10,9569,1000,0.0062204995,chrchr10:3155529,0.033804942,PFKP,0.00021028363
9575,chr10,9570,1000,-0.0012484774,chrchr10:3167461,0.033804942,PFKP,-4.2204705e-05
9576,chr10,9571,1000,-0.009552418,chrchr10:3167463,0.033804942,PFKP,-0.00032291893
9577,chr10,9572,1000,0.014539282,chrchr10:3177878,0.033804942,PFKP,0.00049149955
9578,chr10,9573,1000,0.016832704,chrchr10:3179703,0.033804942,PFKP,0.00056902855
9579,chr10,9574,1000,0.014655064,chrchr10:3179708,0.033804942,PFKP,0.0004954136
9580,chr10,9575,1001,0.0018704267,chrchr10:3180288,-2.584234e-06,PITRM1,-4.83362e-09
9581,chr10,9576,1001,-0.004500603,chrchr10:3190393,-2.584234e-06,PITRM1,1.163061e-08
9582,chr10,9577,1001,-0.0038412751,chrchr10:3201072,-2.584234e-06,PITRM1,9.926754e-09
9583,chr10,9578,1002,-0.005292479,chrchr10:4872887,4.0760997e-06,AKR1E2,-2.1572673e-08
9584,chr10,9579,1002,0.008576836,chrchr10:4872911,4.0760997e-06,AKR1E2,3.4960042e-08
9585,chr10,9580,1002,0.0032550695,chrchr10:4875591,4.0760997e-06,AKR1E2,1.3267988e-08
9586,chr10,9581,1002,0.0049685915,chrchr10:4875664,4.0760997e-06,AKR1E2,2.0252473e-08
9587,chr10,9582,1002,-0.0057745557,chrchr10:4881935,4.0760997e-06,AKR1E2,-2.3537664e-08
9588,chr10,9583,1002,0.0105556175,chrchr10:4884076,4.0760997e-06,AKR1E2,4.302575e-08
9589,chr10,9584,1002,-0.0018643478,chrchr10:4884642,4.0760997e-06,AKR1E2,-7.599268e-09
9590,chr10,9585,1002,-0.0023990504,chrchr10:4884721,4.0760997e-06,AKR1E2,-9.778769e-09
9591,chr10,9586,1002,0.00041147662,chrchr10:4889475,4.0760997e-06,AKR1E2,1.6772197e-09
9592,chr10,9587,1002,0.0018913663,chrchr10:4889640,4.0760997e-06,AKR1E2,7.709398e-09
9593,chr10,9588,1002,-0.00063588197,chrchr10:4889662,4.0760997e-06,AKR1E2,-2.5919182e-09
9594,chr10,9589,1002,-3.6946425e-05,chrchr10:4889770,4.0760997e-06,AKR1E2,-1.5059731e-10
9595,chr10,9590,1003,0.006164385,chrchr10:5009347,-5.641784e-07,AKR1C1,-3.4778127e-09
9596,chr10,9591,1004,0.0045946003,chrchr10:5242164,0.02313676,AKR1C4,0.00010630416
9597,chr10,9592,1004,-0.030370938,chrchr10:5247701,0.02313676,AKR1C4,-0.0007026851
9598,chr10,9593,1004,0.0039747497,chrchr10:5247784,0.02313676,AKR1C4,9.196283e-05
9599,chr10,9594,1004,-0.00398175,chrchr10:5260682,0.02313676,AKR1C4,-9.212479e-05
9600,chr10,9595,1005,0.0021731015,chrchr10:5436385,2.6085181e-06,TUBAL3,5.6685745e-09
9601,chr10,9596,1006,-0.00019056692,chrchr10:5498248,-0.03601949,NET1,6.864123e-06
9602,chr10,9597,1007,0.0066087777,chrchr10:5788373,-0.028773729,TASOR2,-0.00019015917
9603,chr10,9598,1007,0.005319927,chrchr10:5789725,-0.028773729,TASOR2,-0.00015307413
9604,chr10,9599,1007,-0.027632533,chrchr10:5790420,-0.028773729,TASOR2,0.000795091
9605,chr10,9600,1007,-0.002983367,chrchr10:5803368,-0.028773729,TASOR2,8.584259e-05
9606,chr10,9601,1008,-0.012636616,chrchr10:5926079,-1.2643713e-06,ANKRD16,1.5977376e-08
9607,chr10,9602,1008,0.007786429,chrchr10:5926080,-1.2643713e-06,ANKRD16,-9.844938e-09
9608,chr10,9603,1009,0.0043766615,chrchr10:5937005,-3.6908127e-06,FBH1,-1.6153438e-08
9609,chr10,9604,1009,0.00033507316,chrchr10:5951125,-3.6908127e-06,FBH1,-1.2366923e-09
9610,chr10,9605,1009,0.0013555078,chrchr10:5956204,-3.6908127e-06,FBH1,-5.002925e-09
9611,chr10,9606,1010,0.0062910416,chrchr10:6005655,4.1055573e-06,IL15RA,2.5828232e-08
9612,chr10,9607,1010,-0.00464257,chrchr10:6008255,4.1055573e-06,IL15RA,-1.9060337e-08
9613,chr10,9608,1011,-1.2199663e-05,chrchr10:6063508,-1.4173135e-06,IL2RA,1.7290747e-11
9614,chr10,9609,1012,-0.0048252693,chrchr10:6245317,0.031415142,PFKFB3,-0.00015158652
9615,chr10,9610,1012,0.0052282223,chrchr10:6255677,0.031415142,PFKFB3,0.00016424534
9616,chr10,9611,1013,0.0041526956,chrchr10:6538950,-1.3342201e-06,PRKCQ,-5.5406097e-09
9617,chr10,9612,1013,-0.0010109054,chrchr10:6538971,-1.3342201e-06,PRKCQ,1.3487702e-09
9618,chr10,9613,1014,0.0013423917,chrchr10:7242441,-3.1319917e-07,SFMBT2,-4.2043596e-10
9619,chr10,9614,1015,0.0009989508,chrchr10:7618952,-0.03618333,ITIH5,-3.6145368e-05
9620,chr10,9615,1015,-0.00040181592,chrchr10:7622009,-0.03618333,ITIH5,1.4539039e-05
9621,chr10,9616,1015,-0.0017797478,chrchr10:7657984,-0.03618333,ITIH5,6.43972e-05
9622,chr10,9617,1015,-5.9646598e-05,chrchr10:7679393,-0.03618333,ITIH5,2.1582125e-06
9623,chr10,9618,1015,-0.0022548973,chrchr10:7683873,-0.03618333,ITIH5,8.158969e-05
9624,chr10,9619,1016,0.0018173722,chrchr10:7751042,-4.176914e-08,ITIH2,-7.591008e-11
9625,chr10,9620,1017,0.0045998036,chrchr10:7798150,0.025213694,KIN,0.000115978044
9626,chr10,9621,1017,-0.0044503603,chrchr10:7805801,0.025213694,KIN,-0.00011221002
9627,chr10,9622,1018,0.00013174656,chrchr10:7838061,1.8505006e-07,ATP5F1C,2.4379708e-11
9628,chr10,9623,1019,0.008232321,chrchr10:11505743,3.7431912e-06,USP6NL,3.081515e-08
9629,chr10,9624,1019,-0.0040660924,chrchr10:11535159,3.7431912e-06,USP6NL,-1.5220161e-08
9630,chr10,9625,1020,-0.0023205373,chrchr10:12214844,1.4392631e-06,NUDT5,-3.3398637e-09
9631,chr10,9626,1021,-0.0015086926,chrchr10:12251994,2.2477648e-06,CDC123,-3.3911862e-09
9632,chr10,9627,1021,-0.00080140843,chrchr10:12251995,2.2477648e-06,CDC123,-1.8013776e-09
9633,chr10,9628,1021,0.0035499602,chrchr10:12292454,2.2477648e-06,CDC123,7.979476e-09
9634,chr10,9629,1022,0.00023738644,chrchr10:12595329,-3.3387473e-06,CAMK1D,-7.9257334e-10
9635,chr10,9630,1022,0.0020465786,chrchr10:12870754,-3.3387473e-06,CAMK1D,-6.833009e-09
9636,chr10,9631,1023,0.00028900595,chrchr10:13152515,2.1193648e-05,OPTN,6.12509e-09
9637,chr10,9632,1024,0.02566225,chrchr10:13234328,-1.091515e-05,MCM10,-2.8010732e-07
9638,chr10,9633,1024,0.005332507,chrchr10:13237015,-1.091515e-05,MCM10,-5.8205114e-08
9639,chr10,9634,1025,0.002831233,chrchr10:13336434,9.781983e-07,PHYH,2.7695073e-09
9640,chr10,9635,1026,0.0019933793,chrchr10:13693876,1.3249677e-06,FRMD4A,2.6411633e-09
9641,chr10,9636,1026,-0.007461841,chrchr10:13696335,1.3249677e-06,FRMD4A,-9.886699e-09
9642,chr10,9637,1026,0.005427385,chrchr10:13696350,1.3249677e-06,FRMD4A,7.19111e-09
9643,chr10,9638,1026,-0.0028403588,chrchr10:13743517,1.3249677e-06,FRMD4A,-3.7633834e-09
9644,chr10,9639,1027,0.0037276717,chrchr10:14572542,-7.034232e-07,FAM107B,-2.6221307e-09
9645,chr10,9640,1028,-0.0011883166,chrchr10:14941654,-2.330329e-06,SUV39H2,2.7691687e-09
9646,chr10,9641,1029,0.00404632,chrchr10:14950485,-5.0589932e-08,DCLRE1C,-2.0470306e-10
9647,chr10,9642,1030,-0.022411764,chrchr10:15057310,-4.1663956e-05,ACBD7-DCLRE1CP1,9.3376275e-07
9648,chr10,9643,1030,0.0025960759,chrchr10:15057374,-4.1663956e-05,ACBD7-DCLRE1CP1,-1.08162794e-07
9649,chr10,9644,1031,-0.0060273036,chrchr10:15138762,2.4774367e-06,RPP38-DT,-1.4932263e-08
9650,chr10,9645,1032,0.008036524,chrchr10:15197253,-1.7238974e-06,PPIAP30,-1.3854143e-08
9651,chr10,9646,1033,0.029189594,chrchr10:15256459,4.937119e-07,FAM171A1,1.4411251e-08
9652,chr10,9647,1034,0.05215566,chrchr10:15646357,-0.03311604,ITGA8,-0.0017271888
9653,chr10,9648,1034,-0.013678434,chrchr10:15658596,-0.03311604,ITGA8,0.00045297557
9654,chr10,9649,1034,0.00018099307,chrchr10:15713667,-0.03311604,ITGA8,-5.9937734e-06
9655,chr10,9650,1034,-0.0829345,chrchr10:15761527,-0.03311604,ITGA8,0.0027464621
9656,chr10,9651,1035,0.0054207593,chrchr10:16526678,-4.0003824e-06,PTER,-2.168511e-08
9657,chr10,9652,1036,-0.007524078,chrchr10:16556710,-7.004669e-06,C1QL3,5.2703673e-08
9658,chr10,9653,1037,0.0054337024,chrchr10:16858993,6.017549e-07,RSU1,3.269757e-09
9659,chr10,9654,1038,-0.0029203293,chrchr10:16918972,-0.02272498,CUBN,6.6364424e-05
9660,chr10,9655,1038,-0.0041860742,chrchr10:16970127,-0.02272498,CUBN,9.512845e-05
9661,chr10,9656,1038,-0.016891323,chrchr10:16979593,-0.02272498,CUBN,0.000383855
9662,chr10,9657,1038,-0.005516261,chrchr10:17089490,-0.02272498,CUBN,0.00012535692
9663,chr10,9658,1038,0.0028899466,chrchr10:17110595,-0.02272498,CUBN,-6.567398e-05
9664,chr10,9659,1038,-0.007518372,chrchr10:17126485,-0.02272498,CUBN,0.00017085485
9665,chr10,9660,1038,0.03454819,chrchr10:17147521,-0.02272498,CUBN,-0.0007851069
9666,chr10,9661,1038,0.002553824,chrchr10:17157572,-0.02272498,CUBN,-5.8035603e-05
9667,chr10,9662,1038,0.017926548,chrchr10:17165545,-0.02272498,CUBN,-0.00040738046
9668,chr10,9663,1038,0.0024154526,chrchr10:17165552,-0.02272498,CUBN,-5.4891112e-05
9669,chr10,9664,1038,-0.009052346,chrchr10:17171265,-0.02272498,CUBN,0.0002057144
9670,chr10,9665,1039,0.008716154,chrchr10:17199419,-1.4392707e-06,TRDMT1,-1.2544905e-08
9671,chr10,9666,1040,0.0008080194,chrchr10:17271400,2.6669657e-06,VIM-AS1,2.15496e-09
9672,chr10,9667,1041,-0.0036032156,chrchr10:17275552,1.1354352e-06,VIM,-4.091218e-09
9673,chr10,9668,1042,0.00096380507,chrchr10:17365146,-0.012006235,ST8SIA6,-1.157167e-05
9674,chr10,9669,1042,0.014518682,chrchr10:17369002,-0.012006235,ST8SIA6,-0.00017431471
9675,chr10,9670,1042,0.023923792,chrchr10:17373601,-0.012006235,ST8SIA6,-0.00028723467
9676,chr10,9671,1043,-0.009112274,chrchr10:17747701,1.4021755e-06,STAM,-1.2777008e-08
9677,chr10,9672,1044,0.005440863,chrchr10:18242311,0.07010328,SLC39A12,0.00038142235
9678,chr10,9673,1044,8.49594e-05,chrchr10:18254606,0.07010328,SLC39A12,5.9559325e-06
9679,chr10,9674,1044,0.003990196,chrchr10:18266989,0.07010328,SLC39A12,0.00027972585
9680,chr10,9675,1045,-0.018132545,chrchr10:18429767,-0.012574009,CACNB2,0.00022799878
9681,chr10,9676,1045,0.0019233197,chrchr10:18816633,-0.012574009,CACNB2,-2.4183839e-05
9682,chr10,9677,1045,0.0022536237,chrchr10:18828371,-0.012574009,CACNB2,-2.8337083e-05
9683,chr10,9678,1045,0.001809767,chrchr10:18828486,-0.012574009,CACNB2,-2.2756025e-05
9684,chr10,9679,1046,0.00015412107,chrchr10:18840708,-3.0318934e-06,NSUN6,-4.6727866e-10
9685,chr10,9680,1047,-0.00088298775,chrchr10:18964179,-2.0169102e-07,ARL5B,1.7809071e-10
9686,chr10,9681,1048,-0.00026709255,chrchr10:21112105,-4.4035278e-07,NEBL,1.1761495e-10
9687,chr10,9682,1049,-0.0007133336,chrchr10:21784647,4.02392e-06,MIR1915HG,-2.8703975e-09
9688,chr10,9683,1050,0.0010582345,chrchr10:21804721,-3.7242085e-06,SKIDA1,-3.9410857e-09
9689,chr10,9684,1051,-0.014149831,chrchr10:21884403,3.7456502e-06,MLLT10,-5.3000317e-08
9690,chr10,9685,1051,0.036458135,chrchr10:22015245,3.7456502e-06,MLLT10,1.3655942e-07
9691,chr10,9686,1052,0.007161351,chrchr10:22048467,3.4986908e-06,DNAJC1,2.5055353e-08
9692,chr10,9687,1052,0.030706303,chrchr10:22048575,3.4986908e-06,DNAJC1,1.0743186e-07
9693,chr10,9688,1053,-0.015052453,chrchr10:22615417,-2.770772e-06,BMI1,4.1706915e-08
9694,chr10,9689,1054,0.005250555,chrchr10:22856855,-6.143761e-06,PIP4K2A,-3.2258153e-08
9695,chr10,9690,1054,0.004248041,chrchr10:22896779,-6.143761e-06,PIP4K2A,-2.6098949e-08
9696,chr10,9691,1055,-0.0022301236,chrchr10:23297252,-8.912301e-07,ARMC3,1.9875532e-09
9697,chr10,9692,1056,-0.0015899541,chrchr10:23482850,-3.1697318e-06,PTF1A,5.039728e-09
9698,chr10,9693,1057,0.0015434421,chrchr10:24669877,-1.627011e-05,KIAA1217,-2.5111975e-08
9699,chr10,9694,1057,0.015029802,chrchr10:24762179,-1.627011e-05,KIAA1217,-2.4453655e-07
9700,chr10,9695,1057,-0.004824056,chrchr10:24762465,-1.627011e-05,KIAA1217,7.848792e-08
9701,chr10,9696,1057,-0.0008027546,chrchr10:24790382,-1.627011e-05,KIAA1217,1.3060906e-08
9702,chr10,9697,1057,-0.0053428253,chrchr10:24790519,-1.627011e-05,KIAA1217,8.692836e-08
9703,chr10,9698,1057,0.0016900544,chrchr10:24802142,-1.627011e-05,KIAA1217,-2.7497373e-08
9704,chr10,9699,1057,0.0068743965,chrchr10:24813298,-1.627011e-05,KIAA1217,-1.1184719e-07
9705,chr10,9700,1057,0.004433986,chrchr10:24817027,-1.627011e-05,KIAA1217,-7.214144e-08
9706,chr10,9701,1057,-0.0030462611,chrchr10:24817066,-1.627011e-05,KIAA1217,4.9563006e-08
9707,chr10,9702,1058,-0.00020936796,chrchr10:25140411,-0.008051342,PRTFDC1,1.6856932e-06
9708,chr10,9703,1059,0.0034178004,chrchr10:25313818,1.0438049e-05,THNSL1,3.5675168e-08
9709,chr10,9704,1060,-0.009867687,chrchr10:25464315,5.6167778e-08,GPR158-AS1,-5.5424604e-10
9710,chr10,9705,1061,-0.009040891,chrchr10:25861632,9.102861e-08,GPR158,-8.2297974e-10
9711,chr10,9706,1062,0.021305436,chrchr10:26241025,-0.026732616,MYO3A,-0.00056955003
9712,chr10,9707,1062,0.017681647,chrchr10:26286159,-0.026732616,MYO3A,-0.00047267668
9713,chr10,9708,1062,0.024270963,chrchr10:26355888,-0.026732616,MYO3A,-0.00064882636
9714,chr10,9709,1062,-0.034225136,chrchr10:26463130,-0.026732616,MYO3A,0.0009149274
9715,chr10,9710,1062,0.004084189,chrchr10:26482279,-0.026732616,MYO3A,-0.000109181055
9716,chr10,9711,1063,-0.004856953,chrchr10:26505822,-3.613661e-06,GAD2,1.755138e-08
9717,chr10,9712,1063,-0.003393452,chrchr10:26518671,-3.613661e-06,GAD2,1.2262785e-08
9718,chr10,9713,1064,0.031168565,chrchr10:27311620,-0.037980646,ANKRD26,-0.0011838023
9719,chr10,9714,1064,-0.006646397,chrchr10:27326999,-0.037980646,ANKRD26,0.00025243446
9720,chr10,9715,1064,-0.0010787968,chrchr10:27368126,-0.037980646,ANKRD26,4.09734e-05
9721,chr10,9716,1064,-3.1399573e-05,chrchr10:27382237,-0.037980646,ANKRD26,1.1925761e-06
9722,chr10,9717,1064,0.00014490915,chrchr10:27389197,-0.037980646,ANKRD26,-5.503743e-06
9723,chr10,9718,1065,-0.013558533,chrchr10:27400861,3.7419238e-07,YME1L1,-5.0735e-09
9724,chr10,9719,1066,-0.016529068,chrchr10:27444328,0.016704885,MASTL,-0.0002761162
9725,chr10,9720,1066,-0.013642378,chrchr10:27444329,0.016704885,MASTL,-0.00022789436
9726,chr10,9721,1066,-0.0061048847,chrchr10:27444344,0.016704885,MASTL,-0.0001019814
9727,chr10,9722,1066,0.005633002,chrchr10:27454111,0.016704885,MASTL,9.409866e-05
9728,chr10,9723,1066,-0.0028239961,chrchr10:27459670,0.016704885,MASTL,-4.717453e-05
9729,chr10,9724,1066,-0.00053965766,chrchr10:27462057,0.016704885,MASTL,-9.01492e-06
9730,chr10,9725,1066,-0.00059786224,chrchr10:27475444,0.016704885,MASTL,-9.98722e-06
9731,chr10,9726,1066,-0.050630406,chrchr10:27475494,0.016704885,MASTL,-0.0008457751
9732,chr10,9727,1067,-0.060402762,chrchr10:27539089,2.9422392e-07,LRRC37A6P,-1.7771937e-08
9733,chr10,9728,1068,-0.06930457,chrchr10:27692279,3.3423976e-07,PTCHD3,-2.3164343e-08
9734,chr10,9729,1068,0.017651845,chrchr10:27703200,3.3423976e-07,PTCHD3,5.8999485e-09
9735,chr10,9730,1069,-0.0024095315,chrchr10:27817206,9.869092e-07,RAB18,-2.3779887e-09
9736,chr10,9731,1070,-0.013143383,chrchr10:28233719,1.3100748e-06,ARMC4,-1.7218815e-08
9737,chr10,9732,1071,0.02062577,chrchr10:28905079,0.008210616,WAC,0.00016935029
9738,chr10,9733,1072,-0.010144144,chrchr10:28970487,7.5953e-07,BAMBI,-7.704782e-09
9739,chr10,9734,1073,-0.0021738324,chrchr10:29773593,6.54559e-06,SVIL,-1.4229016e-08
9740,chr10,9735,1073,0.0063638366,chrchr10:29819560,6.54559e-06,SVIL,4.1655067e-08
9741,chr10,9736,1073,0.0050796806,chrchr10:29839513,6.54559e-06,SVIL,3.3249506e-08
9742,chr10,9737,1074,-0.006122329,chrchr10:30317712,-1.2098881e-06,JCAD,7.4073325e-09
9743,chr10,9738,1075,0.010884786,chrchr10:30602650,0.05531795,MTPAP,0.000602124
9744,chr10,9739,1075,-0.011212474,chrchr10:30626003,0.05531795,MTPAP,-0.00062025106
9745,chr10,9740,1075,-0.0067607225,chrchr10:30629136,0.05531795,MTPAP,-0.0003739893
9746,chr10,9741,1075,0.01272247,chrchr10:30629226,0.05531795,MTPAP,0.00070378097
9747,chr10,9742,1076,-0.028829362,chrchr10:32106851,0.020139547,ARHGAP12,-0.0005806103
9748,chr10,9743,1077,-0.0022818034,chrchr10:33469286,0.0135289505,NRP1,-3.0870404e-05
9749,chr10,9744,1077,0.018462006,chrchr10:33469296,0.0135289505,NRP1,0.00024977158
9750,chr10,9745,1077,-0.0019108136,chrchr10:33474516,0.0135289505,NRP1,-2.5851303e-05
9751,chr10,9746,1077,0.0039152773,chrchr10:33475282,0.0135289505,NRP1,5.2969594e-05
9752,chr10,9747,1077,0.0035777758,chrchr10:33481369,0.0135289505,NRP1,4.840355e-05
9753,chr10,9748,1078,-0.0013003818,chrchr10:34400068,7.614209e-07,PARD3,-9.901379e-10
9754,chr10,9749,1078,-0.0014119064,chrchr10:34636866,7.614209e-07,PARD3,-1.075055e-09
9755,chr10,9750,1079,0.0024838645,chrchr10:35464778,-1.6364972e-06,CREM,-4.0648374e-09
9756,chr10,9751,1080,0.0017346869,chrchr10:35896571,-1.3474018e-06,GJD4,-2.3373203e-09
9757,chr10,9752,1081,-0.002031442,chrchr10:36812362,1.6680297e-06,PCAT5,-3.3885055e-09
9758,chr10,9753,1081,0.0028240187,chrchr10:36813198,1.6680297e-06,PCAT5,4.710547e-09
9759,chr10,9754,1082,0.001385337,chrchr10:37482008,-2.8917148e-06,ANKRD30A,-4.0059995e-09
9760,chr10,9755,1083,-0.003476665,chrchr10:38121693,-1.2099201e-06,ZNF248,4.2064867e-09
9761,chr10,9756,1084,-0.0035270553,chrchr10:38404112,9.592582e-07,ZNF37A,-3.3833565e-09
9762,chr10,9757,1085,0.0014594257,chrchr10:43289407,1.1788027e-06,BMS1,1.7203748e-09
9763,chr10,9758,1086,0.0005937205,chrchr10:43622217,1.6296044e-06,RET,9.675296e-10
9764,chr10,9759,1087,-0.0021169204,chrchr10:44111800,-1.2446279e-05,ZNF485,2.634778e-08
9765,chr10,9760,1088,-0.0051080035,chrchr10:45487315,-1.8844395e-07,RASSF4,9.625724e-10
9766,chr10,9761,1089,0.0038771904,chrchr10:45939136,1.3771173e-06,ALOX5,5.339346e-09
9767,chr10,9762,1090,0.0013791966,chrchr10:46143986,2.5262661e-06,ZFAND4,3.4842178e-09
9768,chr10,9763,1091,-0.00034202033,chrchr10:46969312,0.013504077,LOC102724488,-4.6186688e-06
9769,chr10,9764,1092,0.003315192,chrchr10:48371220,-4.865234e-07,ZNF488,-1.6129185e-09
9770,chr10,9765,1093,0.009986371,chrchr10:48389247,-2.503698e-07,RBP3,-2.5002855e-09
9771,chr10,9766,1094,-0.023868358,chrchr10:48414570,0.038932856,GDF2,-0.00092926336
9772,chr10,9767,1095,-0.014643403,chrchr10:48429514,-6.961129e-07,GDF10,1.0193462e-08
9773,chr10,9768,1096,-0.004711045,chrchr10:49654403,0.036061127,ARHGAP22,-0.00016988559
9774,chr10,9769,1096,-0.0021472499,chrchr10:49654462,0.036061127,ARHGAP22,-7.743225e-05
9775,chr10,9770,1097,-0.00017603202,chrchr10:50121714,-6.5385416e-07,LRRC18,1.1509926e-10
9776,chr10,9771,1098,0.0001840157,chrchr10:50369688,0.019073313,TMEM273,3.5097892e-06
9777,chr10,9772,1098,-0.005237085,chrchr10:50396319,0.019073313,TMEM273,-9.988856e-05
9778,chr10,9773,1099,0.0024703143,chrchr10:50679030,0.06272,ERCC6,0.00015493811
9779,chr10,9774,1099,-0.0046935603,chrchr10:50681033,0.06272,ERCC6,-0.0002943801
9780,chr10,9775,1099,0.008249463,chrchr10:50732280,0.06272,ERCC6,0.0005174063
9781,chr10,9776,1100,0.0031749394,chrchr10:50819182,3.6351396e-06,SLC18A3,1.1541348e-08
9782,chr10,9777,1101,-0.02946878,chrchr10:50863188,1.060165e-06,CHAT,-3.124177e-08
9783,chr10,9778,1102,-0.0011863749,chrchr10:50943248,-1.998012e-06,OGDHL,2.3703914e-09
9784,chr10,9779,1102,-0.008575069,chrchr10:50947918,-1.998012e-06,OGDHL,1.7133091e-08
9785,chr10,9780,1102,-0.0144060515,chrchr10:50966571,-1.998012e-06,OGDHL,2.8783465e-08
9786,chr10,9781,1103,-0.021390956,chrchr10:51586410,3.0354377e-06,NCOA4,-6.4930916e-08
9787,chr10,9782,1104,-0.013937528,chrchr10:52573698,0.03845611,A1CF,-0.00053598307
9788,chr10,9783,1104,-0.009871747,chrchr10:52576068,0.03845611,A1CF,-0.000379629
9789,chr10,9784,1104,1.4619359e-05,chrchr10:52595978,0.03845611,A1CF,5.6220364e-07
9790,chr10,9785,1105,-0.0021586267,chrchr10:52913020,-2.5001414e-06,PRKG1,5.396872e-09
9791,chr10,9788,1105,-0.007935117,chrchr10:54032269,-2.5001414e-06,PRKG1,1.9838915e-08
9792,chr10,9786,1106,0.0026293192,chrchr10:53458234,-2.401939e-06,CSTF2T,-6.315464e-09
9793,chr10,9787,1106,0.037629947,chrchr10:53458628,-2.401939e-06,CSTF2T,-9.038483e-08
9794,chr10,9789,1107,0.007054898,chrchr10:54531235,7.1508146e-07,MBL2,5.044827e-09
9795,chr10,9790,1108,0.00082078285,chrchr10:55782991,-6.909079e-07,PCDH15,-5.670853e-10
9796,chr10,9791,1108,-0.03325972,chrchr10:56089315,-6.909079e-07,PCDH15,2.2979403e-08
9797,chr10,9792,1108,0.0030990748,chrchr10:56106242,-6.909079e-07,PCDH15,-2.1411752e-09
9798,chr10,9793,1109,5.459942e-07,chrchr10:59955797,4.987544e-07,IPMK,2.7231703e-13
9799,chr10,9794,1110,-0.007437206,chrchr10:61011325,1.1117393e-06,FAM13C,-8.268234e-09
9800,chr10,9795,1111,0.0063134865,chrchr10:61413497,-0.027746376,SLC16A9,-0.00017517636
9801,chr10,9796,1111,0.00035540696,chrchr10:61414011,-0.027746376,SLC16A9,-9.8612545e-06
9802,chr10,9797,1111,-0.00032464633,chrchr10:61443808,-0.027746376,SLC16A9,9.007759e-06
9803,chr10,9798,1111,-0.0008534183,chrchr10:61443946,-0.027746376,SLC16A9,2.3679266e-05
9804,chr10,9799,1112,0.0054871775,chrchr10:61572524,0.03840613,CCDC6,0.00021074126
9805,chr10,9800,1112,0.0053977687,chrchr10:61592272,0.03840613,CCDC6,0.0002073074
9806,chr10,9801,1112,-0.0060566007,chrchr10:61592447,0.03840613,CCDC6,-0.00023261059
9807,chr10,9802,1112,-0.003718888,chrchr10:61665886,0.03840613,CCDC6,-0.0001428281
9808,chr10,9803,1113,7.150165e-05,chrchr10:61830584,5.7641273e-07,ANK3,4.1214462e-11
9809,chr10,9804,1113,0.01101262,chrchr10:61967879,5.7641273e-07,ANK3,6.3478147e-09
9810,chr10,9805,1114,-0.00046431634,chrchr10:63450379,2.3471416e-06,CABCOCO1,-1.0898162e-09
9811,chr10,9806,1115,0.0023331405,chrchr10:63964653,0.026861433,RTKN2,6.26715e-05
9812,chr10,9807,1115,0.00048669233,chrchr10:63995983,0.026861433,RTKN2,1.3073253e-05
9813,chr10,9808,1116,-0.002124508,chrchr10:64159333,-0.056957167,ZNF365,0.00012100595
9814,chr10,9809,1116,-0.001311444,chrchr10:64383026,-0.056957167,ZNF365,7.469613e-05
9815,chr10,9810,1117,0.0027393738,chrchr10:64564892,-1.6453425e-06,ADO,-4.5072084e-09
9816,chr10,9811,1117,-5.2549156e-05,chrchr10:64564934,-1.6453425e-06,ADO,8.646136e-11
9817,chr10,9812,1118,0.0029514353,chrchr10:64943219,3.5996734e-06,JMJD1C,1.0624203e-08
9818,chr10,9813,1118,-0.0043242616,chrchr10:64944549,3.5996734e-06,JMJD1C,-1.5565929e-08
9819,chr10,9814,1118,0.007747145,chrchr10:64974548,3.5996734e-06,JMJD1C,2.7887191e-08
9820,chr10,9815,1119,-0.009979818,chrchr10:69366602,4.2488682e-07,CTNNA3,-4.240293e-09
9821,chr10,9816,1120,-0.0023173473,chrchr10:69648653,-1.6360373e-05,SIRT1,3.7912667e-08
9822,chr10,9817,1121,-0.0037626682,chrchr10:69684961,-0.013412033,HERC4,5.046503e-05
9823,chr10,9818,1122,0.0042345407,chrchr10:69908063,-1.01563614e-07,MYPN,-4.3007525e-10
9824,chr10,9819,1123,7.850154e-06,chrchr10:70045091,5.556468e-07,PBLD,4.361913e-12
9825,chr10,9820,1124,0.00370397,chrchr10:70101417,-1.6164548e-06,HNRNPH3,-5.9873e-09
9826,chr10,9821,1125,-0.0029903888,chrchr10:70266523,-5.111791e-06,SLC25A16,1.5286242e-08
9827,chr10,9822,1126,-0.0028158948,chrchr10:70332862,-4.5711918e-06,TET1,1.2871995e-08
9828,chr10,9823,1126,-0.010131261,chrchr10:70405539,-4.5711918e-06,TET1,4.631194e-08
9829,chr10,9824,1126,0.020368537,chrchr10:70405541,-4.5711918e-06,TET1,-9.310849e-08
9830,chr10,9825,1126,0.0011450868,chrchr10:70451064,-4.5711918e-06,TET1,-5.2344116e-09
